Timestamp,Wind_ms,Temperature_c,Turbine_power_kw,Turbine_energy_kwh,Res_demand_kw,Res_energy_kwh,Season,Day,Time,Hour,Res_energy_total_kwh,Turbine_energy_total_kwh,Excess_energy,Export_probability,Can_export,Export_energy_kwh,Curtailment_energy_kwh
2017-11-02 06:30:00,5.930000000000001,7.8,110.73333333333333,55.36666666666667,0.2047481630598892,0.1023740815299446,Autumn,2017-11-02,06:30:00,6,1060.3907364871661,27683.333333333332,26622.942596846166,0.008176969702578862,True,20000.0,6622.9425968461655
2017-11-02 07:00:00,5.453333333333333,7.8,81.26666666666667,40.63333333333333,0.2571269250125818,0.1285634625062909,Autumn,2017-11-02,07:00:00,7,1331.660344640161,20316.666666666668,18985.006322026507,0.3447534634708662,True,18985.006322026507,0.0
2017-11-02 07:30:00,5.086666666666667,7.8,59.6,29.8,0.2766765978862607,0.13833829894313035,Autumn,2017-11-02,07:30:00,7,1432.9081004529442,14900.0,13467.091899547057,0.9753700493755971,False,0.0,13467.091899547057
2017-11-02 08:00:00,4.836666666666667,7.8,46.56666666666667,23.283333333333335,0.2569004529441369,0.12845022647206844,Autumn,2017-11-02,08:00:00,8,1330.4874457976848,11641.666666666668,10311.179220868984,0.16830521295563028,True,10311.179220868984,0.0
2017-11-02 08:30:00,3.856666666666667,7.8,15.4,7.7,0.2180286749169937,0.10901433745849685,Autumn,2017-11-02,08:30:00,8,1129.1705073951105,3850.0,2720.8294926048893,0.19209407334405681,True,2720.8294926048893,0.0
2017-11-02 09:00:00,5.37,7.2,64.3,32.15,0.2084597041955932,0.1042298520977966,Autumn,2017-11-02,09:00:00,9,1079.6128080289773,16075.0,14995.387191971022,0.27597122247340755,True,14995.387191971022,0.0
2017-11-02 09:30:00,4.923333333333333,8.9,51.2,25.6,0.2046637826961771,0.10233189134808855,Autumn,2017-11-02,09:30:00,9,1059.9537305835013,12800.0,11740.046269416498,0.16444519932392965,True,11740.046269416498,0.0
2017-11-02 10:00:00,4.17,8.9,24.933333333333334,12.466666666666667,0.2019955743311205,0.10099778716556025,Autumn,2017-11-02,10:00:00,10,1046.1350794608732,6233.333333333333,5187.19825387246,0.4146817980773062,True,5187.19825387246,0.0
2017-11-02 10:30:00,3.5300000000000002,8.9,13.9,6.95,0.193746103569633,0.0968730517848165,Autumn,2017-11-02,10:30:00,10,1003.4110703871294,3475.0,2471.5889296128707,0.21537767330053736,True,2471.5889296128707,0.0
2017-11-02 11:00:00,3.25,8.9,4.166666666666667,2.0833333333333335,0.1947860876558103,0.09739304382790515,Autumn,2017-11-02,11:00:00,11,1008.7971479694415,1041.6666666666667,32.8695186972252,0.5511507222330653,True,32.8695186972252,0.0
2017-11-02 11:30:00,3.3699999999999997,8.9,0.0,0.0,0.1913066023515225,0.09565330117576125,Autumn,2017-11-02,11:30:00,11,990.776893578535,0.0,-990.776893578535,0.4793024135279603,True,0.0,-990.776893578535
2017-11-02 12:00:00,2.203333333333333,8.9,0.0,0.0,0.1931472922736864,0.0965736461368432,Autumn,2017-11-02,12:00:00,12,1000.3098266854219,0.0,-1000.3098266854219,0.6545035004684113,True,0.0,-1000.3098266854219
2017-11-02 12:30:00,3.5733333333333333,8.9,0.0,0.0,0.1900073329984933,0.09500366649924664,Autumn,2017-11-02,12:30:00,12,984.0479775991968,0.0,-984.0479775991968,0.5452174979882647,True,0.0,-984.0479775991968
2017-11-02 13:00:00,1.8099999999999998,8.9,0.0,0.0,0.1936270965150146,0.0968135482575073,Autumn,2017-11-02,13:00:00,13,1002.7947328512607,0.0,-1002.7947328512607,0.752794202419972,False,0.0,-1002.7947328512607
2017-11-02 13:30:00,4.743333333333334,8.9,40.666666666666664,20.333333333333332,0.1943912039361382,0.0971956019680691,Autumn,2017-11-02,13:30:00,13,1006.7520451852598,10166.666666666666,9159.914621481406,0.20813015679957536,True,9159.914621481406,0.0
2017-11-02 14:00:00,5.05,8.9,63.333333333333336,31.666666666666668,0.1888255370407549,0.09441276852037744,Autumn,2017-11-02,14:00:00,14,977.9274563340696,15833.333333333334,14855.405876999264,0.12205737450534992,True,14855.405876999264,0.0
2017-11-02 14:30:00,4.663333333333333,7.8,36.666666666666664,18.333333333333332,0.186573808329152,0.093286904164576,Autumn,2017-11-02,14:30:00,14,966.2657533366781,9166.666666666666,8200.400913329988,0.5912698771105264,True,8200.400913329988,0.0
2017-11-02 15:00:00,4.983333333333333,7.8,51.166666666666664,25.583333333333332,0.1969495233316608,0.0984747616658304,Autumn,2017-11-02,15:00:00,15,1020.0015813346713,12791.666666666666,11771.665085331995,0.015147849111663003,True,11771.665085331995,0.0
2017-11-02 15:30:00,5.323333333333333,7.8,73.93333333333334,36.96666666666667,0.2239858547351525,0.11199292736757625,Autumn,2017-11-02,15:30:00,15,1160.0227416733549,18483.333333333336,17323.31059165998,0.13769239831369273,True,17323.31059165998,0.0
2017-11-02 16:00:00,5.913333333333333,7.8,88.0,44.0,0.2643953861584754,0.1321976930792377,Autumn,2017-11-02,16:00:00,16,1369.3037049147442,22000.0,20630.696295085254,0.5107648730507595,True,20000.0,630.696295085254
2017-11-02 16:30:00,5.026666666666667,7.8,52.1,26.05,0.3202959879638918,0.1601479939819459,Autumn,2017-11-02,16:30:00,16,1658.8129216649957,13025.0,11366.187078335004,0.6089632411413739,True,11366.187078335004,0.0
2017-11-02 17:00:00,6.716666666666667,7.8,171.0,85.5,0.3833981945837513,0.19169909729187565,Autumn,2017-11-02,17:00:00,17,1985.619249749248,42750.0,40764.380750250755,0.6923683509305906,True,20000.0,20764.380750250755
2017-11-02 17:30:00,7.906666666666666,7.8,232.56666666666666,116.28333333333333,0.4045602808425276,0.2022801404212638,Autumn,2017-11-02,17:30:00,17,2095.2176944834505,58141.666666666664,56046.448972183214,0.46683066558663067,True,20000.0,36046.448972183214
2017-11-02 18:00:00,6.84,7.8,159.93333333333334,79.96666666666667,0.4064586760280843,0.20322933801404214,Autumn,2017-11-02,18:00:00,18,2105.0494831494484,39983.333333333336,37878.283850183885,0.06993526361365154,True,20000.0,17878.283850183885
2017-11-02 18:30:00,6.223333333333333,7.2,111.43333333333334,55.71666666666667,0.4025423728813559,0.20127118644067796,Autumn,2017-11-02,18:30:00,18,2084.766949152542,27858.333333333336,25773.566384180795,0.8888978169448442,False,0.0,25773.566384180795
2017-11-02 19:00:00,5.739999999999999,7.8,93.5,46.75,0.3901345903119045,0.19506729515595225,Autumn,2017-11-02,19:00:00,19,2020.5070432253535,23375.0,21354.492956774648,0.05439717038880165,True,20000.0,1354.4929567746476
2017-11-02 19:30:00,6.46,,148.66666666666666,74.33333333333333,0.3765810851469261,0.18829054257346306,Autumn,2017-11-02,19:30:00,19,1950.3134399759304,37166.666666666664,35216.353226690735,0.3354181214360139,True,20000.0,15216.353226690735
2017-11-02 20:00:00,6.583333333333333,7.8,124.06666666666666,62.03333333333333,0.3656345671581903,0.18281728357909516,Autumn,2017-11-02,20:00:00,20,1893.6214233122676,31016.666666666664,29123.045243354398,0.21534640000243666,True,20000.0,9123.045243354398
2017-11-02 20:30:00,6.626666666666667,7.8,135.8,67.9,0.3496152843245412,0.1748076421622706,Autumn,2017-11-02,20:30:00,20,1810.6575575167988,33950.0,32139.3424424832,0.8448504076758534,False,0.0,32139.3424424832
2017-11-02 21:00:00,5.96,7.8,102.4,51.2,0.3227579981947648,0.1613789990973824,Autumn,2017-11-02,21:00:00,21,1671.5636726506868,25600.0,23928.436327349315,0.747492277752202,False,0.0,23928.436327349315
2017-11-02 21:30:00,7.09,7.8,191.83333333333334,95.91666666666667,0.2919013138100492,0.1459506569050246,Autumn,2017-11-02,21:30:00,21,1511.7569042222447,47958.333333333336,46446.57642911109,0.7038165322237725,False,0.0,46446.57642911109
2017-11-02 22:00:00,6.573333333333333,7.8,138.43333333333334,69.21666666666667,0.2648238892789089,0.13241194463945444,Autumn,2017-11-02,22:00:00,22,1371.522922575469,34608.333333333336,33236.81041075787,0.7520444576861106,False,0.0,33236.81041075787
2017-11-02 22:30:00,6.573333333333333,7.8,142.56666666666666,71.28333333333333,0.2244491023969511,0.11222455119847555,Autumn,2017-11-02,22:30:00,22,1162.4219013138097,35641.666666666664,34479.24476535286,0.1341735044376413,True,20000.0,14479.244765352858
2017-11-02 23:00:00,8.973333333333333,7.8,369.06666666666666,184.53333333333333,0.1948366262160265,0.09741831310801324,Autumn,2017-11-02,23:00:00,23,1009.0588871728012,92266.66666666667,91257.60777949388,0.35543253819647946,True,20000.0,71257.60777949388
2017-11-02 23:30:00,8.38,7.8,299.1333333333333,149.56666666666666,0.1696978236886972,0.0848489118443486,Autumn,2017-11-02,23:30:00,23,878.8650288837629,74783.33333333333,73904.46830444956,0.19086274825200744,True,20000.0,53904.46830444956
2017-11-03 00:00:00,7.403333333333333,7.8,188.66666666666666,94.33333333333333,0.1483437719562381,0.07417188597811905,Autumn,2017-11-03,00:00:00,0,768.2723949613571,47166.666666666664,46398.39427170531,0.761756672441299,False,0.0,46398.39427170531
2017-11-03 00:30:00,7.086666666666667,8.9,176.96666666666667,88.48333333333333,0.1311318692338548,0.0655659346169274,Autumn,2017-11-03,00:30:00,0,679.131950762134,44241.666666666664,43562.53471590453,0.10905893344602446,True,20000.0,23562.534715904527
2017-11-03 01:00:00,6.846666666666667,7.8,152.56666666666666,76.28333333333333,0.1188438188739731,0.05942190943698655,Autumn,2017-11-03,01:00:00,1,615.4921379483067,38141.666666666664,37526.17452871836,0.9983412266344022,False,0.0,37526.17452871836
2017-11-03 01:30:00,6.593333333333334,7.8,149.9,74.95,0.1102751953516329,0.05513759767581645,Autumn,2017-11-03,01:30:00,1,571.1152367261068,37475.0,36903.88476327389,0.11934655652865467,True,20000.0,16903.88476327389
2017-11-03 02:00:00,6.696666666666667,7.8,147.46666666666667,73.73333333333333,0.1053945101182127,0.05269725505910635,Autumn,2017-11-03,02:00:00,2,545.8381679022236,36866.666666666664,36320.828498764444,0.6490299125005704,True,20000.0,16320.828498764444
2017-11-03 02:30:00,7.736666666666666,7.8,236.46666666666667,118.23333333333333,0.1018575435784411,0.05092877178922055,Autumn,2017-11-03,02:30:00,2,527.5202181927465,59116.666666666664,58589.14644847392,0.8855044055283764,False,0.0,58589.14644847392
2017-11-03 03:00:00,8.03,7.8,253.7,126.85,0.09819034261671,0.049095171308355,Autumn,2017-11-03,03:00:00,3,508.5277844119411,63425.0,62916.47221558806,0.5105547125006651,True,20000.0,42916.47221558806
2017-11-03 03:30:00,7.34,8.9,203.16666666666666,101.58333333333333,0.0974726507713884,0.0487363253856942,Autumn,2017-11-03,03:30:00,3,504.81085834502056,50791.666666666664,50286.85580832164,0.5853155851000738,True,20000.0,30286.85580832164
2017-11-03 04:00:00,8.313333333333334,8.9,282.8666666666667,141.43333333333334,0.099271616070534,0.049635808035267,Autumn,2017-11-03,04:00:00,4,514.1276996292956,70716.66666666667,70202.53896703737,0.3880197072752791,True,20000.0,50202.53896703737
2017-11-03 04:30:00,8.896666666666667,7.8,364.03333333333336,182.01666666666668,0.1007192947305149,0.05035964736525745,Autumn,2017-11-03,04:30:00,4,521.6252274093366,91008.33333333334,90486.708105924,0.6646480832254725,True,20000.0,70486.708105924
2017-11-03 05:00:00,8.72,7.8,348.8666666666667,174.43333333333334,0.1087632738930074,0.0543816369465037,Autumn,2017-11-03,05:00:00,5,563.2849954918853,87216.66666666667,86653.3816711748,0.0941024039723598,True,20000.0,66653.3816711748
2017-11-03 05:30:00,7.79,7.8,238.63333333333333,119.31666666666666,0.1193981166098978,0.0596990583049489,Autumn,2017-11-03,05:30:00,5,618.3628459226607,59658.33333333333,59039.97048741067,0.15595588112956882,True,20000.0,39039.97048741067
2017-11-03 06:00:00,7.9399999999999995,,254.36666666666667,127.18333333333334,0.1515073131636946,0.0757536565818473,Autumn,2017-11-03,06:00:00,6,784.6563748747743,63591.66666666667,62807.0102917919,0.9395995727687111,False,0.0,62807.0102917919
2017-11-03 06:30:00,8.123333333333333,7.8,277.6333333333333,138.81666666666666,0.1960630134241635,0.09803150671208175,Autumn,2017-11-03,06:30:00,6,1015.4103465237428,69408.33333333333,68392.92298680959,0.40741323930725426,True,20000.0,48392.922986809586
2017-11-03 07:00:00,6.65,7.8,161.9,80.95,0.2554762572630734,0.1277381286315367,Autumn,2017-11-03,07:00:00,7,1323.1115363654571,40475.0,39151.88846363455,0.16431644763164321,True,20000.0,19151.888463634546
2017-11-03 07:30:00,8.276666666666667,7.8,308.8666666666667,154.43333333333334,0.2802068723702665,0.14010343618513324,Autumn,2017-11-03,07:30:00,7,1451.1913920056102,77216.66666666667,75765.47527466106,0.4973326463500677,True,20000.0,55765.47527466106
2017-11-03 08:00:00,10.0,7.8,532.9666666666667,266.48333333333335,0.2667863153676618,0.1333931576838309,Autumn,2017-11-03,08:00:00,8,1381.6863272891203,133241.6666666667,131859.98033937757,0.1855301176878592,True,20000.0,111859.98033937757
2017-11-03 08:30:00,10.806666666666667,8.9,646.3333333333334,323.1666666666667,0.2392029841778491,0.11960149208892455,Autumn,2017-11-03,08:30:00,8,1238.8322550570806,161583.33333333334,160344.50107827625,0.13471334185586203,True,20000.0,140344.50107827625
2017-11-03 09:00:00,10.84,8.9,659.0333333333333,329.51666666666665,0.2288824707177895,0.11444123535889475,Autumn,2017-11-03,09:00:00,9,1185.3823158474318,164758.3333333333,163572.95101748587,0.6061345288863816,True,20000.0,143572.95101748587
2017-11-03 09:30:00,11.166666666666666,8.9,671.0333333333333,335.51666666666665,0.2261642807087796,0.1130821403543898,Autumn,2017-11-03,09:30:00,9,1171.3048097907697,167758.3333333333,166587.02852354254,0.5331691624777742,True,20000.0,146587.02852354254
2017-11-03 10:00:00,9.520000000000001,8.9,465.8666666666667,232.93333333333334,0.2174678678678678,0.1087339339339339,Autumn,2017-11-03,10:00:00,10,1126.2660876876873,116466.66666666667,115340.40057897898,0.13371619262271062,True,20000.0,95340.40057897898
2017-11-03 10:30:00,10.416666666666666,10.0,595.8666666666667,297.93333333333334,0.21098238767137,0.105491193835685,Autumn,2017-11-03,10:30:00,10,1092.6777857500254,148966.66666666666,147873.98888091664,0.43580043673679614,True,20000.0,127873.98888091664
2017-11-03 11:00:00,10.626666666666667,10.0,623.9,311.95,0.2068344675740593,0.10341723378702965,Autumn,2017-11-03,11:00:00,11,1071.195707566053,155975.0,154903.80429243395,0.891259215586357,False,0.0,154903.80429243395
2017-11-03 11:30:00,10.493333333333334,10.0,591.0,295.5,0.2082748374187094,0.1041374187093547,Autumn,2017-11-03,11:30:00,11,1078.655382991496,147750.0,146671.3446170085,0.46079845402958197,True,20000.0,126671.3446170085
2017-11-03 12:00:00,11.41,10.0,434.4,217.2,0.214734793917567,0.1073673969587835,Autumn,2017-11-03,12:00:00,12,1112.1114976990796,108600.0,107487.88850230092,0.47330437327616526,True,20000.0,87487.88850230092
2017-11-03 12:30:00,11.610000000000001,11.1,0.0,0.0,0.2137395479095819,0.10686977395479096,Autumn,2017-11-03,12:30:00,12,1106.9571186237247,0.0,-1106.9571186237247,0.21826676699738523,True,0.0,-1106.9571186237247
2017-11-03 13:00:00,11.229999999999999,11.1,0.0,0.0,0.2152413241324133,0.10762066206620664,Autumn,2017-11-03,13:00:00,13,1114.7348176817684,0.0,-1114.7348176817684,0.694251448984935,True,0.0,-1114.7348176817684
2017-11-03 13:30:00,10.4,11.1,31.3,15.65,0.2138056194380562,0.1069028097190281,Autumn,2017-11-03,13:30:00,13,1107.299303069693,7825.0,6717.7006969303075,0.25791082934402243,True,6717.7006969303075,0.0
