Timestamp,Wind_speed_scraped,Wind_speed_baseline,Power_baseline,Month,Month_int,correction_factor,Wind_speed_monthly_scaled,Naive_Power_scraped,Naive_Power_diff,Weibull_Power,3PL_Power,Potential_theoretical_energy
2017-04-17 17:30:00,8.05,,,2017-04,4,1.4808379302456867,11.92074533847778,764.0569844772585,,752.4604722078844,843.7977055332136,764.0569844772585
2017-04-17 18:00:00,7.15,,,2017-04,4,1.4808379302456867,10.58799120125666,535.3727157139167,,611.9526554292038,518.7521171458849,535.3727157139167
2017-04-17 18:30:00,7.15,,,2017-04,4,1.4808379302456867,10.58799120125666,535.3727157139167,,611.9526554292038,518.7521171458849,535.3727157139167
2017-04-17 19:00:00,6.71,,,2017-04,4,1.4808379302456867,9.936422511948557,442.4922508346309,,527.8528800419052,457.64843253652975,442.4922508346309
2017-04-17 20:00:00,5.81,,,2017-04,4,1.4808379302456867,8.60366837472744,287.25427861152167,,345.70940209946525,436.1638567902443,287.25427861152167
2017-04-17 20:30:00,4.47,,,2017-04,4,1.4808379302456867,6.619345548198219,130.81594365508226,,122.29886208138761,37.229956086992146,130.81594365508226
2017-04-17 21:00:00,4.47,,,2017-04,4,1.4808379302456867,6.619345548198219,130.81594365508226,,122.29886208138761,37.229956086992146,130.81594365508226
2017-04-17 21:30:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-17 22:00:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-17 22:30:00,0.45,,,2017-04,4,1.4808379302456867,0.666377068610559,0.13346753829514987,,0.0,3.8007848866067355e-42,0.13346753829514987
2017-04-17 23:00:00,1.34,,,2017-04,4,1.4808379302456867,1.9843228265292203,3.524134735386703,,0.0,7.889702013395635e-25,3.524134735386703
2017-04-17 23:30:00,0.0,,,2017-04,4,1.4808379302456867,0.0,0.0,,0.0,3.471452455128224e-53,0.0
2017-04-18 00:00:00,0.89,,,2017-04,4,1.4808379302456867,1.317945757918661,1.0325429575242082,,0.0,7.112246454634908e-33,1.0325429575242082
2017-04-18 00:30:00,0.89,,,2017-04,4,1.4808379302456867,1.317945757918661,1.0325429575242082,,0.0,7.112246454634908e-33,1.0325429575242082
2017-04-18 01:00:00,2.24,,,2017-04,4,1.4808379302456867,3.3170769637503383,16.461983573502625,,0.7903482867076539,1.2771903656215463e-12,16.461983573502625
2017-04-18 01:30:00,2.24,,,2017-04,4,1.4808379302456867,3.3170769637503383,16.461983573502625,,0.7903482867076539,1.2771903656215463e-12,16.461983573502625
2017-04-18 02:00:00,0.89,,,2017-04,4,1.4808379302456867,1.317945757918661,1.0325429575242082,,0.0,7.112246454634908e-33,1.0325429575242082
2017-04-18 02:30:00,1.34,,,2017-04,4,1.4808379302456867,1.9843228265292203,3.524134735386703,,0.0,7.889702013395635e-25,3.524134735386703
2017-04-18 03:00:00,1.34,,,2017-04,4,1.4808379302456867,1.9843228265292203,3.524134735386703,,0.0,7.889702013395635e-25,3.524134735386703
2017-04-18 03:30:00,1.34,,,2017-04,4,1.4808379302456867,1.9843228265292203,3.524134735386703,,0.0,7.889702013395635e-25,3.524134735386703
2017-04-18 04:00:00,2.24,,,2017-04,4,1.4808379302456867,3.3170769637503383,16.461983573502625,,0.7903482867076539,1.2771903656215463e-12,16.461983573502625
2017-04-18 04:30:00,2.24,,,2017-04,4,1.4808379302456867,3.3170769637503383,16.461983573502625,,0.7903482867076539,1.2771903656215463e-12,16.461983573502625
2017-04-18 05:00:00,1.34,,,2017-04,4,1.4808379302456867,1.9843228265292203,3.524134735386703,,0.0,7.889702013395635e-25,3.524134735386703
2017-04-18 05:30:00,1.34,,,2017-04,4,1.4808379302456867,1.9843228265292203,3.524134735386703,,0.0,7.889702013395635e-25,3.524134735386703
2017-04-18 06:00:00,0.0,,,2017-04,4,1.4808379302456867,0.0,0.0,,0.0,3.471452455128224e-53,0.0
2017-04-18 06:30:00,0.45,,,2017-04,4,1.4808379302456867,0.666377068610559,0.13346753829514987,,0.0,3.8007848866067355e-42,0.13346753829514987
2017-04-18 07:00:00,0.89,,,2017-04,4,1.4808379302456867,1.317945757918661,1.0325429575242082,,0.0,7.112246454634908e-33,1.0325429575242082
2017-04-18 07:30:00,0.0,,,2017-04,4,1.4808379302456867,0.0,0.0,,0.0,3.471452455128224e-53,0.0
2017-04-18 08:00:00,1.34,,,2017-04,4,1.4808379302456867,1.9843228265292203,3.524134735386703,,0.0,7.889702013395635e-25,3.524134735386703
2017-04-18 08:30:00,1.34,,,2017-04,4,1.4808379302456867,1.9843228265292203,3.524134735386703,,0.0,7.889702013395635e-25,3.524134735386703
2017-04-18 09:00:00,2.24,,,2017-04,4,1.4808379302456867,3.3170769637503383,16.461983573502625,,0.7903482867076539,1.2771903656215463e-12,16.461983573502625
2017-04-18 09:30:00,2.68,,,2017-04,4,1.4808379302456867,3.9686456530584406,28.193077883093626,,5.302243436058673,2.6626870234081313e-08,28.193077883093626
2017-04-18 10:00:00,3.58,,,2017-04,4,1.4808379302456867,5.301399790279558,67.20277224631366,,39.27119080040635,0.030370543182221894,67.20277224631366
2017-04-18 10:30:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-18 11:00:00,4.02,,,2017-04,4,1.4808379302456867,5.95296847958766,95.15163785544091,,73.33932463055089,2.075130900107306,95.15163785544091
2017-04-18 11:30:00,4.47,,,2017-04,4,1.4808379302456867,6.619345548198219,130.81594365508226,,122.29886208138761,37.229956086992146,130.81594365508226
2017-04-18 12:00:00,5.36,,,2017-04,4,1.4808379302456867,7.937291306116881,225.544623064749,,259.9945046969552,354.96441927777363,225.544623064749
2017-04-18 12:30:00,4.47,,,2017-04,4,1.4808379302456867,6.619345548198219,130.81594365508226,,122.29886208138761,37.229956086992146,130.81594365508226
2017-04-18 13:00:00,5.81,,,2017-04,4,1.4808379302456867,8.60366837472744,287.25427861152167,,345.70940209946525,436.1638567902443,287.25427861152167
2017-04-18 14:00:00,6.71,,,2017-04,4,1.4808379302456867,9.936422511948557,442.4922508346309,,527.8528800419052,457.64843253652975,442.4922508346309
2017-04-18 14:30:00,8.05,,,2017-04,4,1.4808379302456867,11.92074533847778,764.0569844772585,,752.4604722078844,843.7977055332136,764.0569844772585
2017-04-18 15:00:00,7.15,,,2017-04,4,1.4808379302456867,10.58799120125666,535.3727157139167,,611.9526554292038,518.7521171458849,535.3727157139167
2017-04-18 15:30:00,7.15,,,2017-04,4,1.4808379302456867,10.58799120125666,535.3727157139167,,611.9526554292038,518.7521171458849,535.3727157139167
2017-04-18 16:00:00,6.71,,,2017-04,4,1.4808379302456867,9.936422511948557,442.4922508346309,,527.8528800419052,457.64843253652975,442.4922508346309
2017-04-18 16:30:00,6.71,,,2017-04,4,1.4808379302456867,9.936422511948557,442.4922508346309,,527.8528800419052,457.64843253652975,442.4922508346309
2017-04-18 17:00:00,6.71,,,2017-04,4,1.4808379302456867,9.936422511948557,442.4922508346309,,527.8528800419052,457.64843253652975,442.4922508346309
2017-04-18 17:30:00,7.15,,,2017-04,4,1.4808379302456867,10.58799120125666,535.3727157139167,,611.9526554292038,518.7521171458849,535.3727157139167
2017-04-18 18:00:00,6.71,,,2017-04,4,1.4808379302456867,9.936422511948557,442.4922508346309,,527.8528800419052,457.64843253652975,442.4922508346309
