Timestamp,Wind_speed_baseline,Power_baseline,Wind_speed_scraped,Month,Month_int,correction_factor_x,Wind_speed_monthly_scaled,Wind_speed_linear_scaled,correction_factor_y
2017-03-28 09:00:00,9.777272727272727,506.1818181818182,,2017-03,3,1.6486599676933469,,,1.6486599676933469
2017-03-28 09:30:00,9.184615384615384,427.2692307692308,4.47,2017-03,3,1.6486599676933469,7.36951005558926,8.088060567868329,1.6486599676933469
2017-03-28 10:00:00,9.070833333333333,383.7083333333333,5.81,2017-03,3,1.6486599676933469,9.578714412298345,9.87167830093316,1.6486599676933469
2017-03-28 10:30:00,9.424,436.92,7.15,2017-03,3,1.6486599676933469,11.787918769007431,11.655296033997992,1.6486599676933469
2017-03-28 11:00:00,9.22,420.8,5.81,2017-03,3,1.6486599676933469,9.578714412298345,9.87167830093316,1.6486599676933469
2017-03-28 11:30:00,11.2,698.48,5.81,2017-03,3,1.6486599676933469,9.578714412298345,9.87167830093316,1.6486599676933469
2017-03-28 12:00:00,11.846153846153847,758.7307692307693,4.47,2017-03,3,1.6486599676933469,7.36951005558926,8.088060567868329,1.6486599676933469
2017-03-28 12:30:00,11.78076923076923,819.3846153846154,5.36,2017-03,3,1.6486599676933469,8.83681742683634,9.272702196545719,1.6486599676933469
2017-03-28 13:00:00,11.503333333333334,757.7,5.81,2017-03,3,1.6486599676933469,9.578714412298345,9.87167830093316,1.6486599676933469
2017-03-28 13:30:00,10.703448275862069,646.2413793103449,,2017-03,3,1.6486599676933469,,,1.6486599676933469
2017-03-28 14:00:00,10.977777777777776,682.2592592592592,5.36,2017-03,3,1.6486599676933469,8.83681742683634,9.272702196545719,1.6486599676933469
2017-03-28 14:30:00,11.58148148148148,769.2222222222222,4.02,2017-03,3,1.6486599676933469,6.6276130701272535,7.489084463480887,1.6486599676933469
2017-03-28 15:00:00,11.433333333333334,744.8148148148148,4.02,2017-03,3,1.6486599676933469,6.6276130701272535,7.489084463480887,1.6486599676933469
2017-03-28 15:30:00,10.819230769230769,679.4615384615385,8.05,2017-03,3,1.6486599676933469,13.271712739931443,12.853248242772878,1.6486599676933469
2017-03-28 16:00:00,10.680769230769231,632.3076923076923,7.6,2017-03,3,1.6486599676933469,12.529815754469436,12.254272138385433,1.6486599676933469
2017-03-28 16:30:00,11.185714285714285,699.6071428571429,7.15,2017-03,3,1.6486599676933469,11.787918769007431,11.655296033997992,1.6486599676933469
2017-03-28 17:00:00,10.437037037037037,605.1111111111111,7.15,2017-03,3,1.6486599676933469,11.787918769007431,11.655296033997992,1.6486599676933469
2017-03-28 17:30:00,9.68148148148148,478.22222222222223,7.15,2017-03,3,1.6486599676933469,11.787918769007431,11.655296033997992,1.6486599676933469
2017-03-28 18:00:00,9.376923076923077,415.5769230769231,6.71,2017-03,3,1.6486599676933469,11.062508383222358,11.069630509708047,1.6486599676933469
2017-03-28 18:30:00,9.633333333333335,457.48148148148147,6.71,2017-03,3,1.6486599676933469,11.062508383222358,11.069630509708047,1.6486599676933469
2017-03-28 19:00:00,8.625925925925927,329.44444444444446,7.15,2017-03,3,1.6486599676933469,11.787918769007431,11.655296033997992,1.6486599676933469
2017-03-28 19:30:00,9.836363636363636,483.1818181818182,6.71,2017-03,3,1.6486599676933469,11.062508383222358,11.069630509708047,1.6486599676933469
2017-03-28 20:00:00,9.14074074074074,385.7037037037037,6.26,2017-03,3,1.6486599676933469,10.32061139776035,10.470654405320603,1.6486599676933469
2017-03-28 20:30:00,8.687999999999999,327.28,6.26,2017-03,3,1.6486599676933469,10.32061139776035,10.470654405320603,1.6486599676933469
2017-03-28 21:00:00,8.744,366.52,5.81,2017-03,3,1.6486599676933469,9.578714412298345,9.87167830093316,1.6486599676933469
2017-03-28 21:30:00,8.622222222222222,327.5925925925926,6.26,2017-03,3,1.6486599676933469,10.32061139776035,10.470654405320603,1.6486599676933469
2017-03-28 22:00:00,8.832142857142857,370.5,6.26,2017-03,3,1.6486599676933469,10.32061139776035,10.470654405320603,1.6486599676933469
2017-03-28 22:30:00,7.9222222222222225,255.59259259259258,6.26,2017-03,3,1.6486599676933469,10.32061139776035,10.470654405320603,1.6486599676933469
2017-03-28 23:00:00,8.311538461538461,278.9230769230769,6.26,2017-03,3,1.6486599676933469,10.32061139776035,10.470654405320603,1.6486599676933469
2017-03-28 23:30:00,7.5600000000000005,219.76666666666668,5.36,2017-03,3,1.6486599676933469,8.83681742683634,9.272702196545719,1.6486599676933469
2017-03-29 00:00:00,7.65925925925926,253.1851851851852,5.81,2017-03,3,1.6486599676933469,9.578714412298345,9.87167830093316,1.6486599676933469
2017-03-29 00:30:00,6.656000000000001,144.4,5.36,2017-03,3,1.6486599676933469,8.83681742683634,9.272702196545719,1.6486599676933469
2017-03-29 01:00:00,6.5,131.24,5.36,2017-03,3,1.6486599676933469,8.83681742683634,9.272702196545719,1.6486599676933469
2017-03-29 01:30:00,7.257142857142857,176.92857142857142,6.26,2017-03,3,1.6486599676933469,10.32061139776035,10.470654405320603,1.6486599676933469
2017-03-29 02:00:00,6.974074074074075,166.40740740740742,,2017-03,3,1.6486599676933469,,,1.6486599676933469
2017-03-29 02:30:00,6.3307692307692305,119.38461538461539,4.47,2017-03,3,1.6486599676933469,7.36951005558926,8.088060567868329,1.6486599676933469
2017-03-29 03:00:00,6.633333333333333,152.41666666666666,4.47,2017-03,3,1.6486599676933469,7.36951005558926,8.088060567868329,1.6486599676933469
2017-03-29 03:30:00,6.658620689655172,141.0344827586207,3.13,2017-03,3,1.6486599676933469,5.160305698880175,6.304442834803499,1.6486599676933469
2017-03-29 04:00:00,5.180000000000001,61.8,3.13,2017-03,3,1.6486599676933469,5.160305698880175,6.304442834803499,1.6486599676933469
2017-03-29 04:30:00,5.160869565217391,69.69565217391305,3.13,2017-03,3,1.6486599676933469,5.160305698880175,6.304442834803499,1.6486599676933469
2017-03-29 05:00:00,7.082758620689655,169.72413793103448,2.68,2017-03,3,1.6486599676933469,4.41840871341817,5.705466730416056,1.6486599676933469
2017-03-29 05:30:00,7.392592592592592,223.55555555555554,2.24,2017-03,3,1.6486599676933469,3.6929983276330973,5.1198012061261124,1.6486599676933469
2017-03-29 06:00:00,7.303846153846154,202.46153846153845,2.68,2017-03,3,1.6486599676933469,4.41840871341817,5.705466730416056,1.6486599676933469
2017-03-29 06:30:00,7.462962962962963,229.66666666666666,2.68,2017-03,3,1.6486599676933469,4.41840871341817,5.705466730416056,1.6486599676933469
2017-03-29 07:00:00,7.816,265.8,3.13,2017-03,3,1.6486599676933469,5.160305698880175,6.304442834803499,1.6486599676933469
