Timestamp,Wind_ms,Temperature_c,Turbine_power_kw,Turbine_energy_kwh,Res_demand_kw,Res_energy_kwh,Season,Day,Time,Hour
2017-04-23 04:30:00,7.000806613684623,5.0,149.75859909408402,74.87929954704201,0.1025270655270655,0.05126353276353275,Spring,2017-04-23,04:30:00,4
2017-04-23 05:00:00,4.030444840890971,3.9,4.4532431707205555,2.2266215853602778,0.1132846153846153,0.05664230769230765,Spring,2017-04-23,05:00:00,5
2017-04-23 05:30:00,4.030444840890971,5.0,4.4532431707205555,2.2266215853602778,0.1247182336182336,0.0623591168091168,Spring,2017-04-23,05:30:00,5
2017-04-23 06:00:00,5.807357687115745,5.0,58.900192052965004,29.450096026482502,0.1438868945868945,0.07194344729344725,Spring,2017-04-23,06:00:00,6
2017-04-23 06:30:00,7.000806613684623,5.0,149.75859909408402,74.87929954704201,0.1611856125356125,0.08059280626780625,Spring,2017-04-23,06:30:00,6
2017-04-23 07:00:00,9.361183379565293,6.1,446.3136253284918,223.1568126642459,0.1914811965811966,0.0957405982905983,Spring,2017-04-23,07:00:00,7
2017-04-23 07:30:00,7.5842705333405185,6.1,211.40407765277317,105.70203882638658,0.2209498575498575,0.11047492877492875,Spring,2017-04-23,07:30:00,7
2017-04-23 08:00:00,6.404082150400184,6.1,98.2404285464902,49.1202142732451,0.2481146723646723,0.12405733618233615,Spring,2017-04-23,08:00:00,8
2017-04-23 08:30:00,7.000806613684623,7.2,149.75859909408402,74.87929954704201,0.2640304843304843,0.13201524216524216,Spring,2017-04-23,08:30:00,8
2017-04-23 09:00:00,9.361183379565293,7.2,446.3136253284918,223.1568126642459,0.2762814814814816,0.1381407407407408,Spring,2017-04-23,09:00:00,9
2017-04-23 09:30:00,8.180994996624957,7.2,284.32358180518247,142.16179090259124,0.2796366096866097,0.13981830484330485,Spring,2017-04-23,09:30:00,9
2017-04-23 10:00:00,9.957907842849732,7.2,529.585570049279,264.7927850246395,0.275434472934473,0.1377172364672365,Spring,2017-04-23,10:00:00,10
2017-04-23 10:30:00,9.957907842849732,7.8,529.585570049279,264.7927850246395,0.2795531339031339,0.13977656695156696,Spring,2017-04-23,10:30:00,10
2017-04-23 11:00:00,10.55463230613417,7.8,608.4201870373136,304.2100935186568,0.2633623931623932,0.1316811965811966,Spring,2017-04-23,11:00:00,11
2017-04-23 11:30:00,9.957907842849732,7.8,529.585570049279,264.7927850246395,0.260495584045584,0.130247792022792,Spring,2017-04-23,11:30:00,11
2017-04-23 12:00:00,10.55463230613417,7.8,608.4201870373136,304.2100935186568,0.2615447293447294,0.1307723646723647,Spring,2017-04-23,12:00:00,12
2017-04-23 12:30:00,12.331545152358943,7.8,788.205132137842,394.102566068921,0.2449645299145299,0.12248226495726496,Spring,2017-04-23,12:30:00,12
2017-04-23 13:00:00,12.928269615643385,7.8,826.1434284877674,413.0717142438837,0.2460823361823363,0.12304116809116815,Spring,2017-04-23,13:00:00,13
2017-04-23 13:30:00,15.885370844808492,7.8,895.8302812822128,447.9151406411064,0.2425478632478633,0.12127393162393164,Spring,2017-04-23,13:30:00,13
2017-04-23 14:00:00,17.07881977137737,7.8,899.1600980249437,449.5800490124719,0.2443467236467236,0.1221733618233618,Spring,2017-04-23,14:00:00,14
2017-04-23 14:30:00,17.662283691033267,7.8,899.6542511830384,449.8271255915192,0.2504109686609687,0.12520548433048434,Spring,2017-04-23,14:30:00,14
2017-04-23 15:00:00,17.662283691033267,7.8,899.6542511830384,449.8271255915192,0.2656262108262109,0.13281310541310545,Spring,2017-04-23,15:00:00,15
2017-04-23 15:30:00,17.662283691033267,7.8,899.6542511830384,449.8271255915192,0.2952652421652422,0.1476326210826211,Spring,2017-04-23,15:30:00,15
2017-04-23 16:00:00,17.662283691033267,7.8,899.6542511830384,449.8271255915192,0.3228652421652422,0.1614326210826211,Spring,2017-04-23,16:00:00,16
2017-04-23 16:30:00,17.07881977137737,7.8,899.1600980249437,449.5800490124719,0.3292415954415953,0.16462079772079766,Spring,2017-04-23,16:30:00,16
2017-04-23 17:00:00,17.662283691033267,7.8,899.6542511830384,449.8271255915192,0.3265367521367521,0.16326837606837605,Spring,2017-04-23,17:00:00,17
2017-04-23 17:30:00,18.855732617602143,8.9,899.9552044730686,449.9776022365343,0.3404289173789174,0.1702144586894587,Spring,2017-04-23,17:30:00,17
2017-04-23 18:00:00,18.855732617602143,7.8,899.9552044730686,449.9776022365343,0.3384364672364672,0.1692182336182336,Spring,2017-04-23,18:00:00,18
2017-04-23 18:30:00,17.662283691033267,8.9,899.6542511830384,449.8271255915192,0.3334389514175809,0.16671947570879045,Spring,2017-04-23,18:30:00,18
2017-04-23 19:00:00,17.662283691033267,8.9,899.6542511830384,449.8271255915192,0.3365475783475783,0.16827378917378916,Spring,2017-04-23,19:00:00,19
2017-04-23 19:30:00,19.43919653725804,8.9,899.9853317617684,449.9926658808842,0.332821794871795,0.1664108974358975,Spring,2017-04-23,19:30:00,19
2017-04-23 20:00:00,20.03592100054248,8.9,899.9956930777897,449.99784653889486,0.32624245014245,0.163121225071225,Spring,2017-04-23,20:00:00,20
2017-04-23 20:30:00,21.812833846767255,7.8,899.9999340975811,449.99996704879055,0.3012037037037037,0.15060185185185185,Spring,2017-04-23,20:30:00,20
2017-04-23 21:00:00,20.03592100054248,7.8,899.9956930777897,449.99784653889486,0.2696803418803419,0.13484017094017095,Spring,2017-04-23,21:00:00,21
2017-04-23 21:30:00,20.63264546382692,7.2,899.9988414646939,449.99942073234695,0.2275713675213675,0.11378568376068375,Spring,2017-04-23,21:30:00,21
2017-04-23 22:00:00,17.07881977137737,7.2,899.1600980249437,449.5800490124719,0.1923132478632478,0.0961566239316239,Spring,2017-04-23,22:00:00,22
2017-04-23 22:30:00,17.07881977137737,7.8,899.1600980249437,449.5800490124719,0.1611123931623932,0.0805561965811966,Spring,2017-04-23,22:30:00,22
2017-04-23 23:00:00,19.43919653725804,6.1,899.9853317617684,449.9926658808842,0.1405735042735042,0.0702867521367521,Spring,2017-04-23,23:00:00,23
2017-04-23 23:30:00,18.855732617602143,5.0,899.9552044730686,449.9776022365343,0.1252809116809116,0.0626404558404558,Spring,2017-04-23,23:30:00,23
2017-04-24 00:00:00,15.288646381524053,5.0,891.6049473821846,445.8024736910923,0.1126854781245546,0.0563427390622773,Spring,2017-04-24,00:00:00,0
2017-04-24 00:30:00,15.885370844808492,5.0,895.8302812822128,447.9151406411064,0.104905230155337,0.0524526150776685,Spring,2017-04-24,00:30:00,0
2017-04-24 01:00:00,12.928269615643385,5.0,826.1434284877674,413.0717142438837,0.101597833832122,0.050798916916061,Spring,2017-04-24,01:00:00,1
2017-04-24 01:30:00,11.15135676941861,3.9,679.376959418366,339.688479709183,0.0989130682627903,0.04945653413139515,Spring,2017-04-24,01:30:00,1
2017-04-24 02:00:00,10.55463230613417,5.0,608.4201870373136,304.2100935186568,0.0959321647427675,0.04796608237138375,Spring,2017-04-24,02:00:00,2
2017-04-24 02:30:00,10.55463230613417,3.9,608.4201870373136,304.2100935186568,0.0961794214051588,0.0480897107025794,Spring,2017-04-24,02:30:00,2
2017-04-24 03:00:00,7.8,3.9,0.0,0.0,0.0959122131965227,0.04795610659826135,Spring,2017-04-24,03:00:00,3
2017-04-24 03:30:00,5.583333333333333,2.8,98.83333333333333,49.416666666666664,0.0978988171583297,0.04894940857916485,Spring,2017-04-24,03:30:00,3
2017-04-24 04:00:00,7.1033333333333335,2.8,165.3,82.65,0.1054157047171155,0.05270785235855775,Spring,2017-04-24,04:00:00,4
2017-04-24 04:30:00,7.653333333333333,2.2,202.63333333333333,101.31666666666666,0.1177270913495796,0.0588635456747898,Spring,2017-04-24,04:30:00,4
2017-04-24 05:00:00,7.680000000000001,2.2,214.03333333333333,107.01666666666667,0.1484265355565056,0.0742132677782528,Spring,2017-04-24,05:00:00,5
2017-04-24 05:30:00,5.3566666666666665,1.1,78.03333333333333,39.016666666666666,0.1853022659256092,0.0926511329628046,Spring,2017-04-24,05:30:00,5
2017-04-24 06:00:00,4.776666666666667,1.1,70.83333333333333,35.416666666666664,0.23051175716118,0.11525587858059,Spring,2017-04-24,06:00:00,6
2017-04-24 06:30:00,10.443333333333333,2.8,515.4333333333333,257.71666666666664,0.2526298988171583,0.12631494940857915,Spring,2017-04-24,06:30:00,6
2017-04-24 07:00:00,9.093333333333334,2.8,383.1333333333333,191.56666666666666,0.2314785581991737,0.11573927909958685,Spring,2017-04-24,07:00:00,7
2017-04-24 07:30:00,7.676666666666667,2.8,203.1,101.55,0.2087870370370371,0.10439351851851855,Spring,2017-04-24,07:30:00,7
2017-04-24 08:00:00,5.483333333333333,2.2,67.0,33.5,0.2037850733513744,0.1018925366756872,Spring,2017-04-24,08:00:00,8
2017-04-24 08:30:00,7.883333333333334,2.2,272.0,136.0,0.1984522283924248,0.0992261141962124,Spring,2017-04-24,08:30:00,8
2017-04-24 09:00:00,9.29,2.2,395.76666666666665,197.88333333333333,0.1939194191343963,0.09695970956719815,Spring,2017-04-24,09:00:00,9
2017-04-24 09:30:00,9.184,1.1,395.6,197.8,0.1913451957295374,0.0956725978647687,Spring,2017-04-24,09:30:00,9
2017-04-24 10:00:00,12.681818181818182,,880.4545454545455,440.22727272727275,0.1907256297139604,0.0953628148569802,Spring,2017-04-24,10:00:00,10
2017-04-24 10:30:00,10.0,1.1,494.95238095238096,247.47619047619048,0.1899260102447353,0.09496300512236765,Spring,2017-04-24,10:30:00,10
2017-04-24 11:00:00,10.816666666666666,1.1,574.5,287.25,0.1944884779516358,0.0972442389758179,Spring,2017-04-24,11:00:00,11
2017-04-24 11:30:00,10.083333333333334,1.1,483.1,241.55,0.189626848691695,0.0948134243458475,Spring,2017-04-24,11:30:00,11
2017-04-24 12:00:00,10.186666666666667,1.1,501.26666666666665,250.63333333333333,0.1924740582800284,0.0962370291400142,Spring,2017-04-24,12:00:00,12
2017-04-24 12:30:00,9.42,2.2,410.76666666666665,205.38333333333333,0.1857726303822651,0.09288631519113255,Spring,2017-04-24,12:30:00,12
2017-04-24 13:00:00,7.85,2.2,221.26666666666668,110.63333333333334,0.1816323341383719,0.09081616706918595,Spring,2017-04-24,13:00:00,13
2017-04-24 13:30:00,7.189473684210526,2.8,175.8421052631579,87.92105263157895,0.1834871467121147,0.09174357335605735,Spring,2017-04-24,13:30:00,13
2017-04-24 14:00:00,6.007692307692308,3.9,92.07692307692308,46.03846153846154,0.1965352072685974,0.0982676036342987,Spring,2017-04-24,14:00:00,14
2017-04-24 14:30:00,5.263333333333334,5.0,62.53333333333333,31.266666666666666,0.2185113539596934,0.1092556769798467,Spring,2017-04-24,14:30:00,14
2017-04-24 15:00:00,4.736666666666666,5.0,46.5,23.25,0.2414999290478217,0.12074996452391085,Spring,2017-04-24,15:00:00,15
2017-04-24 15:30:00,6.1899999999999995,5.0,105.13333333333334,52.56666666666667,0.2839553064699206,0.1419776532349603,Spring,2017-04-24,15:30:00,15
2017-04-24 16:00:00,6.783333333333333,5.0,145.36666666666667,72.68333333333334,0.3184489853838513,0.15922449269192565,Spring,2017-04-24,16:00:00,16
2017-04-24 16:30:00,7.916666666666667,5.0,254.3,127.15,0.3310459770114942,0.1655229885057471,Spring,2017-04-24,16:30:00,16
2017-04-24 17:00:00,8.07,5.0,277.6333333333333,138.81666666666666,0.3350150418617851,0.16750752093089255,Spring,2017-04-24,17:00:00,17
2017-04-24 17:30:00,11.8,5.0,709.3333333333334,354.6666666666667,0.3350371736662883,0.16751858683314416,Spring,2017-04-24,17:30:00,17
2017-04-24 18:00:00,11.0,5.0,480.56666666666666,240.28333333333333,0.3283588251986379,0.16417941259931895,Spring,2017-04-24,18:00:00,18
2017-04-24 18:30:00,11.563333333333333,5.0,558.6333333333333,279.31666666666666,0.3200801645856981,0.16004008229284905,Spring,2017-04-24,18:30:00,18
2017-04-24 19:00:00,11.76,3.9,620.9666666666667,310.48333333333335,0.3175682463110102,0.1587841231555051,Spring,2017-04-24,19:00:00,19
2017-04-24 19:30:00,14.333333333333334,3.9,823.6,411.8,0.3278047429707469,0.16390237148537345,Spring,2017-04-24,19:30:00,19
2017-04-24 20:00:00,18.126666666666665,3.9,899.2666666666667,449.6333333333333,0.3229497301902869,0.16147486509514344,Spring,2017-04-24,20:00:00,20
2017-04-24 20:30:00,13.496666666666666,3.9,855.6666666666666,427.8333333333333,0.2993619466515324,0.1496809733257662,Spring,2017-04-24,20:30:00,20
2017-04-24 21:00:00,12.74,3.9,718.8666666666667,359.43333333333334,0.2737203461975028,0.1368601730987514,Spring,2017-04-24,21:00:00,21
2017-04-24 21:30:00,11.273333333333333,,617.4333333333333,308.71666666666664,0.2266445800227014,0.1133222900113507,Spring,2017-04-24,21:30:00,21
2017-04-24 22:00:00,16.233333333333334,3.9,848.1666666666666,424.0833333333333,0.1912213393870602,0.0956106696935301,Spring,2017-04-24,22:00:00,22
2017-04-24 22:30:00,19.18,3.9,886.2,443.1,0.1610041146424517,0.08050205732122585,Spring,2017-04-24,22:30:00,22
2017-04-24 23:00:00,21.016666666666666,3.9,881.1,440.55,0.1414226730987514,0.0707113365493757,Spring,2017-04-24,23:00:00,23
2017-04-24 23:30:00,21.18,3.9,889.0,444.5,0.1249169977298524,0.0624584988649262,Spring,2017-04-24,23:30:00,23
2017-04-25 00:00:00,21.32,5.0,884.9,442.45,0.1150867216377594,0.0575433608188797,Spring,2017-04-25,00:00:00,0
2017-04-25 00:30:00,18.446666666666665,5.0,459.23333333333335,229.61666666666667,0.1080797554734148,0.0540398777367074,Spring,2017-04-25,00:30:00,0
2017-04-25 01:00:00,20.69333333333333,6.1,456.1333333333333,228.06666666666666,0.10321947405828,0.05160973702914,Spring,2017-04-25,01:00:00,1
