Timestamp,Power_kw,Setpoint_kw,Baseline_wind_ms,Scrape_wind_ms,scraped_interpolated,baseline_interpolated,Scrape_linear_scaled_wind_ms,Final_wind_ms,Wind_data_source,Predicted_power_kw,Final_power_kw,Power_data_source,Energy_kwh
2017-10-12 02:00:00,772.9333333333333,900.0,11.68,6.71,False,False,11.139534208954117,11.68,baseline,731.0505922504835,772.9333333333333,baseline,386.46666666666664
2017-10-12 02:30:00,810.8,900.0,13.403333333333334,6.26,False,False,10.543104521872658,13.403333333333334,baseline,846.0801360526292,810.8,baseline,405.4
2017-10-12 03:00:00,800.0,900.0,12.146666666666667,11.62,False,False,17.64724479466515,12.146666666666667,baseline,771.1382753581801,800.0,baseline,400.0
2017-10-12 03:30:00,886.6333333333333,900.0,18.75,8.05,False,False,12.915569277152242,18.75,baseline,899.9247178192413,886.6333333333333,baseline,443.31666666666666
2017-10-12 04:00:00,892.7,900.0,14.163333333333332,9.83,False,False,15.274780039385568,14.163333333333332,baseline,871.4474827715459,892.7,baseline,446.35
2017-10-12 04:30:00,699.7692307692307,900.0,12.01923076923077,8.05,False,False,12.915569277152242,12.01923076923077,baseline,760.8706453968974,699.7692307692307,baseline,349.88461538461536
2017-10-12 05:00:00,896.7368421052631,900.0,17.61052631578947,10.73,False,False,16.46763941354849,17.61052631578947,baseline,899.5219077765596,896.7368421052631,baseline,448.36842105263156
2017-10-12 05:30:00,896.4666666666667,900.0,17.06,9.39,False,False,14.691604345350365,17.06,baseline,898.9373634598644,896.4666666666667,baseline,448.23333333333335
2017-10-12 06:00:00,863.3,900.0,12.95,9.83,False,False,15.274780039385568,12.95,baseline,824.3078218955723,863.3,baseline,431.65
2017-10-12 06:30:00,867.1666666666666,900.0,14.243333333333334,12.96,False,False,19.423279862863275,14.243333333333334,baseline,873.4311870068656,867.1666666666666,baseline,433.5833333333333
2017-10-12 07:00:00,878.1,900.0,13.436666666666667,7.6,False,False,12.319139590070781,13.436666666666667,baseline,847.4689365157369,878.1,baseline,439.05
2017-10-12 07:30:00,889.4666666666667,900.0,13.806666666666667,7.15,False,False,11.722709902989322,13.806666666666667,baseline,861.1055955001361,889.4666666666667,baseline,444.73333333333335
2017-10-12 08:00:00,810.6,900.0,12.389999999999999,7.6,False,False,12.319139590070781,12.389999999999999,baseline,789.3271598044282,810.6,baseline,405.3
2017-10-12 08:30:00,849.2,900.0,12.963333333333333,7.15,False,False,11.722709902989322,12.963333333333333,baseline,825.0283123190372,849.2,baseline,424.6
2017-10-12 09:00:00,681.9333333333333,900.0,11.32,9.39,False,False,14.691604345350365,11.32,baseline,695.5278067023282,681.9333333333333,baseline,340.96666666666664
2017-10-12 09:30:00,793.2,900.0,12.813333333333333,5.36,False,False,9.35024514770974,12.813333333333333,baseline,816.6292304610117,793.2,baseline,396.6
